Band,Wavelength,High,Mid 1,Mid 2,Low
396,2355.615723,0.075961,0.077486,0.07808,0.067673
397,2360.625732,0.07696,0.077104,0.079273,0.068174
398,2365.635742,0.07622,0.07698,0.078397,0.067068
399,2370.645752,0.076217,0.078244,0.078886,0.067759
400,2375.655762,0.075572,0.076416,0.077685,0.066451
401,2380.665771,0.07438,0.075171,0.077254,0.065361
402,2385.675537,0.076958,0.074896,0.078921,0.065959
403,2390.685547,0.075441,0.07554,0.077886,0.066949
404,2395.685547,0.073999,0.073398,0.077275,0.06583
405,2400.695557,0.073509,0.075786,0.076392,0.065518
406,2405.705566,0.075187,0.073397,0.075384,0.064611
407,2410.715576,0.073716,0.071776,0.074947,0.062949
408,2415.725586,0.073649,0.072323,0.073529,0.061443
409,2420.735596,0.072091,0.071457,0.075502,0.064988
410,2425.745605,0.069623,0.071986,0.07339,0.062507
411,2430.745605,0.070873,0.070123,0.071239,0.060455
412,2435.755615,0.072239,0.072393,0.072712,0.062764
413,2440.765625,0.064908,0.065631,0.067232,0.057866
414,2445.775635,0.071758,0.071635,0.069263,0.055633
415,2450.785645,0.072418,0.073372,0.072337,0.065342
416,2455.795654,0.066242,0.066383,0.072275,0.060425
417,2460.805664,0.064432,0.065869,0.067462,0.059281
418,2465.815674,0.06141,0.064623,0.064269,0.055641
419,2470.815674,0.071985,0.072597,0.071007,0.065422
420,2475.825684,0.075626,0.069304,0.068762,0.065368
421,2480.835693,0.068289,0.083427,0.079457,0.08377
422,2485.845703,0.123624,0.119568,0.116494,0.121353
423,2490.855713,0.260004,0.276165,0.275377,0.198101
424,2495.865723,0.16669,0.156305,0.181604,0.111448
425,2500.875732,0.085977,0.109868,0.107954,0.111494
