Band,Wavelength,High,Mid 1,Mid 2,Low
372,2235.415771,0.110876,0.122403,0.099944,0.09695
373,2240.425537,0.107413,0.119588,0.09688,0.094174
374,2245.425537,0.104722,0.116285,0.094636,0.091753
375,2250.435547,0.102673,0.112559,0.092605,0.089235
376,2255.445557,0.100454,0.110237,0.09094,0.088561
377,2260.455566,0.098604,0.109697,0.088293,0.086971
378,2265.465576,0.095579,0.106061,0.086983,0.084983
379,2270.475586,0.096257,0.104598,0.088907,0.083182
380,2275.485596,0.092806,0.104837,0.085575,0.08408
381,2280.485596,0.091724,0.10084,0.08296,0.082484
382,2285.495605,0.090885,0.1006,0.083022,0.080165
383,2290.505615,0.090321,0.100764,0.083407,0.080599
384,2295.515625,0.089277,0.098847,0.082003,0.078716
385,2300.525635,0.085818,0.09688,0.077381,0.07555
386,2305.535645,0.084765,0.095904,0.079076,0.076332
387,2310.545654,0.083623,0.095973,0.076553,0.075834
388,2315.555664,0.083219,0.091919,0.075804,0.073555
389,2320.555664,0.088482,0.09862,0.080389,0.077897
390,2325.565674,0.086786,0.096269,0.079599,0.077223
391,2330.575684,0.087494,0.095709,0.079623,0.077023
392,2335.585693,0.085704,0.094652,0.079335,0.076095
393,2340.595703,0.08566,0.095576,0.078674,0.074966
394,2345.605713,0.082539,0.093989,0.075218,0.074657
395,2350.615723,0.083058,0.092579,0.074957,0.073992
396,2355.615723,0.083914,0.094255,0.077148,0.075518
397,2360.625732,0.086894,0.094788,0.079485,0.074836
398,2365.635742,0.084923,0.094122,0.077877,0.075728
399,2370.645752,0.086133,0.09498,0.078176,0.072798
400,2375.655762,0.08675,0.095923,0.078972,0.076976
401,2380.665771,0.084556,0.093491,0.07648,0.07429
402,2385.675537,0.083535,0.094609,0.076347,0.074733
403,2390.685547,0.083642,0.096694,0.078584,0.074954
404,2395.685547,0.082883,0.094755,0.076338,0.073749
405,2400.695557,0.083689,0.095017,0.076319,0.076496
406,2405.705566,0.0875,0.094816,0.078497,0.076169
407,2410.715576,0.084719,0.090145,0.073474,0.071276
408,2415.725586,0.082864,0.09477,0.075268,0.073512
409,2420.735596,0.081191,0.08969,0.073919,0.069555
410,2425.745605,0.078334,0.088468,0.073371,0.069645
411,2430.745605,0.076594,0.087164,0.071788,0.066483
412,2435.755615,0.08073,0.08826,0.073464,0.070455
413,2440.765625,0.073184,0.083637,0.067735,0.067106
414,2445.775635,0.076401,0.080436,0.066986,0.063763
415,2450.785645,0.073203,0.087592,0.070761,0.066349
416,2455.795654,0.07209,0.08173,0.065447,0.064778
417,2460.805664,0.069257,0.078209,0.063587,0.062752
418,2465.815674,0.070428,0.075778,0.062672,0.05789
419,2470.815674,0.072601,0.079512,0.064549,0.063389
420,2475.825684,0.066397,0.07422,0.064168,0.061471
421,2480.835693,0.067177,0.082708,0.065626,0.05911
422,2485.845703,0.074491,0.085278,0.071174,0.055945
423,2490.855713,0.083028,0.092022,0.070219,0.077882
424,2495.865723,0.092508,0.099558,0.088543,0.090497
425,2500.875732,0.073442,0.086729,0.070367,0.068168
