Band,Wavelength,High,Mid 1,Mid 2,Low
216,1454.055664,0.248782,0.108508,0.156812,0.223529
217,1459.065674,0.254652,0.104804,0.154212,0.213007
218,1464.075684,0.251059,0.104052,0.149542,0.207608
219,1469.085693,0.224636,0.102343,0.14424,0.188187
220,1474.095703,0.24066,0.103827,0.148999,0.210954
221,1479.105591,0.23375,0.103858,0.145635,0.199746
222,1484.115601,0.245358,0.104762,0.151452,0.211008
223,1489.115601,0.253773,0.110228,0.152825,0.225999
224,1494.12561,0.259014,0.108897,0.158319,0.226313
225,1499.13562,0.26026,0.112281,0.157246,0.231596
226,1504.14563,0.256283,0.110434,0.157846,0.227256
227,1509.15564,0.262966,0.11481,0.163579,0.238562
228,1514.165649,0.270172,0.117607,0.168233,0.241045
229,1519.175659,0.27223,0.119611,0.167295,0.245365
230,1524.185669,0.270294,0.118654,0.172478,0.248122
231,1529.185669,0.274795,0.120835,0.172343,0.247771
232,1534.195679,0.279303,0.123277,0.173644,0.251607
233,1539.205688,0.275073,0.123977,0.174945,0.248084
234,1544.215698,0.286486,0.1263,0.180184,0.258595
235,1549.225708,0.279804,0.12613,0.178135,0.256297
236,1554.235596,0.284156,0.12776,0.177405,0.256056
237,1559.245605,0.284313,0.1276,0.178906,0.260648
238,1564.245605,0.282137,0.126209,0.18071,0.257278
239,1569.255615,0.280936,0.130432,0.180891,0.26205
240,1574.265625,0.274739,0.126065,0.175082,0.255304
241,1579.275635,0.281595,0.127636,0.177585,0.255981
242,1584.285645,0.289249,0.129521,0.178048,0.265029
243,1589.295654,0.290575,0.132695,0.182255,0.263896
244,1594.305664,0.28705,0.131642,0.183024,0.265031
245,1599.315674,0.289417,0.132974,0.183602,0.26628
246,1604.315674,0.290483,0.136133,0.187656,0.272954
247,1609.325684,0.296291,0.13914,0.193599,0.274762
248,1614.335693,0.300581,0.139487,0.192152,0.279759
249,1619.345703,0.292557,0.13677,0.188544,0.27333
250,1624.355591,0.299638,0.141371,0.19332,0.277814
251,1629.365601,0.303569,0.141865,0.197762,0.281601
252,1634.37561,0.304972,0.141863,0.194669,0.280957
253,1639.37561,0.301784,0.141636,0.192403,0.278176
254,1644.38562,0.305444,0.144223,0.193075,0.28107
255,1649.39563,0.303575,0.14381,0.192308,0.278921
256,1654.40564,0.307792,0.14453,0.197536,0.279685
257,1659.415649,0.311769,0.145999,0.200389,0.284585
258,1664.425659,0.307871,0.14411,0.201957,0.281715
259,1669.435669,0.308485,0.145422,0.199865,0.284451
260,1674.445679,0.311716,0.146086,0.201588,0.286478
261,1679.445679,0.315543,0.147993,0.202837,0.290947
262,1684.455688,0.31149,0.145964,0.202923,0.286865
263,1689.465698,0.311891,0.144938,0.197874,0.286134
264,1694.475708,0.30978,0.144066,0.198218,0.287559
265,1699.485596,0.306305,0.143619,0.197011,0.284368
266,1704.495605,0.305841,0.142404,0.195813,0.281963
267,1709.505615,0.306168,0.141002,0.197868,0.280917
268,1714.505615,0.306764,0.139618,0.196757,0.282035
269,1719.515625,0.303264,0.137905,0.191413,0.278271
270,1724.525635,0.300765,0.137508,0.190576,0.27579
271,1729.535645,0.300695,0.135994,0.19169,0.273631
272,1734.545654,0.300971,0.137363,0.189812,0.275375
273,1739.555664,0.303563,0.138191,0.192824,0.274938
