Band,Wavelength,High,Mid 1,Mid 2,Low
86,802.935669,0.161477,0.165792,0.201924,0.270433
87,807.945679,0.163364,0.169149,0.203135,0.270345
88,812.945679,0.164297,0.168398,0.204929,0.271228
89,817.955627,0.165735,0.170855,0.207047,0.273338
90,822.965637,0.166832,0.172348,0.209777,0.274882
91,827.975647,0.169782,0.174905,0.212426,0.277472
92,832.985657,0.171174,0.176396,0.21162,0.278347
93,837.995667,0.172144,0.177944,0.213518,0.280781
94,843.005676,0.174853,0.18066,0.215878,0.282777
95,848.005676,0.175845,0.181479,0.216583,0.283958
96,853.015625,0.17797,0.184231,0.218109,0.285178
97,858.025635,0.180882,0.185887,0.220601,0.285814
98,863.035645,0.182385,0.188354,0.224557,0.286092
99,868.045654,0.183712,0.189167,0.224336,0.287397
100,873.055664,0.185295,0.190451,0.226721,0.288439
101,878.065674,0.185821,0.192555,0.22482,0.29096
102,883.075623,0.187068,0.193808,0.227549,0.293241
103,888.075623,0.189197,0.195408,0.229545,0.292904
104,893.085632,0.190542,0.197177,0.228893,0.292291
105,898.095642,0.191263,0.197031,0.233933,0.293875
106,903.105652,0.192663,0.199002,0.232576,0.295484
107,908.115662,0.195066,0.201878,0.235484,0.296456
108,913.125671,0.195276,0.201543,0.234854,0.296406
109,918.13562,0.196421,0.202763,0.23691,0.297864
110,923.14563,0.19741,0.203783,0.237458,0.302265
111,928.14563,0.199936,0.206636,0.241035,0.301969
112,933.15564,0.195166,0.204902,0.240459,0.300399
113,938.165649,0.198739,0.206414,0.241023,0.302782
114,943.175659,0.200231,0.208328,0.243891,0.306118
115,948.185669,0.198734,0.208474,0.246525,0.307551
116,953.195679,0.199782,0.208169,0.247661,0.308498
117,958.205627,0.199664,0.208648,0.247034,0.31064
118,963.205627,0.202489,0.209944,0.249412,0.311841
119,968.215637,0.201896,0.209133,0.247953,0.315799
120,973.225647,0.202095,0.210669,0.252266,0.316702
121,978.235657,0.202279,0.211939,0.252667,0.316676
122,983.245667,0.205382,0.214149,0.254549,0.319238
123,988.255676,0.205627,0.213858,0.254702,0.321186
124,993.265625,0.206999,0.216569,0.255943,0.32307
125,998.275635,0.209113,0.218888,0.258355,0.322499
126,1003.275635,0.211155,0.220249,0.259843,0.323944
127,1008.285645,0.211985,0.22059,0.260731,0.322846
128,1013.295654,0.215402,0.223852,0.260608,0.324246
129,1018.305664,0.214748,0.224156,0.262643,0.325459
130,1023.315674,0.217311,0.226839,0.263482,0.324584
131,1028.325684,0.218823,0.228029,0.265065,0.325518
132,1033.335693,0.221394,0.230299,0.26687,0.327373
133,1038.335693,0.222091,0.231626,0.268176,0.327902
134,1043.345703,0.223583,0.233925,0.268964,0.326465
135,1048.355591,0.225283,0.23481,0.268116,0.328542
136,1053.365601,0.22505,0.235077,0.268962,0.328171
137,1058.37561,0.227343,0.237208,0.271202,0.330918
138,1063.38562,0.229095,0.238547,0.270709,0.33258
139,1068.39563,0.228642,0.238858,0.272163,0.332079
140,1073.40564,0.228729,0.23993,0.275853,0.330924
141,1078.40564,0.231228,0.240813,0.27435,0.332838
142,1083.415649,0.233038,0.241945,0.274608,0.334848
143,1088.425659,0.232317,0.242368,0.277492,0.334643
144,1093.435669,0.235117,0.244354,0.276659,0.335853
145,1098.445679,0.233687,0.243273,0.277281,0.337749
146,1103.455688,0.233545,0.244459,0.278577,0.338408
147,1108.465698,0.233576,0.245525,0.280413,0.34004
148,1113.465698,0.234025,0.244597,0.282933,0.331863
149,1118.475708,0.236037,0.245109,0.28089,0.337057
150,1123.485596,0.234941,0.247824,0.279788,0.33468
151,1128.495605,0.236228,0.245752,0.280158,0.335912
152,1133.505615,0.23329,0.242871,0.28474,0.338997
153,1138.515625,0.226386,0.238988,0.280456,0.343706
154,1143.525635,0.225164,0.235674,0.286441,0.345904
