Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
13292,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,,2,,26,43,47,,0,0
13293,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X197_Y47,,2,,26,43,48,,0,0
13294,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,,2,,26,43,49,,0,0
13295,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,220302b.26m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,,2,,26,43,50,,0,0
13296,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X137_Y49,Uplands_X143_Y104,,2,,27,38,47,,0,0
13297,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X137_Y49,Uplands_X197_Y47,,2,,27,38,48,,0,0
13298,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X137_Y49,Uplands_X232_Y23,,2,,27,38,49,,0,0
13299,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X137_Y49,Uplands_X233_Y22,,2,,27,38,50,,0,0
13300,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y54,Uplands_X143_Y104,,2,,27,39,47,,0,0
13301,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y54,Uplands_X197_Y47,,2,,27,39,48,,0,0
13302,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y54,Uplands_X232_Y23,,2,,27,39,49,,0,0
13303,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y54,Uplands_X233_Y22,,2,,27,39,50,,0,0
13304,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y59,Uplands_X143_Y104,,2,,27,40,47,,0,0
13305,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y59,Uplands_X197_Y47,,2,,27,40,48,,0,0
13306,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y59,Uplands_X232_Y23,,2,,27,40,49,,0,0
13307,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y59,Uplands_X233_Y22,,2,,27,40,50,,0,0
13308,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y60,Uplands_X143_Y104,,2,,27,41,47,,0,0
13309,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y60,Uplands_X197_Y47,,2,,27,41,48,,0,0
13310,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y60,Uplands_X232_Y23,,2,,27,41,49,,0,0
13311,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X200_Y60,Uplands_X233_Y22,,2,,27,41,50,,0,0
13312,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X202_Y211,Uplands_X143_Y104,,2,,27,42,47,,0,0
13313,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X202_Y211,Uplands_X197_Y47,,2,,27,42,48,,0,0
13314,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X202_Y211,Uplands_X232_Y23,,2,,27,42,49,,0,0
13315,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X202_Y211,Uplands_X233_Y22,,2,,27,42,50,,0,0
13316,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X203_Y211,Uplands_X143_Y104,,2,,27,43,47,,0,0
13317,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X203_Y211,Uplands_X197_Y47,,2,,27,43,48,,0,0
13318,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X203_Y211,Uplands_X232_Y23,,2,,27,43,49,,0,0
13319,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X173_Y144,ShallowWater_X203_Y211,Uplands_X233_Y22,,2,,27,43,50,,0,0
13320,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X137_Y49,Uplands_X143_Y104,,2,,28,38,47,,0,0
13321,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X137_Y49,Uplands_X197_Y47,,2,,28,38,48,,0,0
13322,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X137_Y49,Uplands_X232_Y23,,2,,28,38,49,,0,0
13323,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X137_Y49,Uplands_X233_Y22,,2,,28,38,50,,0,0
13324,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y54,Uplands_X143_Y104,,2,,28,39,47,,0,0
13325,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y54,Uplands_X197_Y47,,2,,28,39,48,,0,0
13326,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y54,Uplands_X232_Y23,,2,,28,39,49,,0,0
13327,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y54,Uplands_X233_Y22,,2,,28,39,50,,0,0
13328,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y59,Uplands_X143_Y104,,2,,28,40,47,,0,0
13329,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y59,Uplands_X197_Y47,,2,,28,40,48,,0,0
13330,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y59,Uplands_X232_Y23,,2,,28,40,49,,0,0
13331,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y59,Uplands_X233_Y22,,2,,28,40,50,,0,0
13332,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y60,Uplands_X143_Y104,,2,,28,41,47,,0,0
13333,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y60,Uplands_X197_Y47,,2,,28,41,48,,0,0
13334,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y60,Uplands_X232_Y23,,2,,28,41,49,,0,0
13335,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X200_Y60,Uplands_X233_Y22,,2,,28,41,50,,0,0
13336,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X202_Y211,Uplands_X143_Y104,,2,,28,42,47,,0,0
13337,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X202_Y211,Uplands_X197_Y47,,2,,28,42,48,,0,0
13338,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X202_Y211,Uplands_X232_Y23,,2,,28,42,49,,0,0
13339,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X202_Y211,Uplands_X233_Y22,,2,,28,42,50,,0,0
13340,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X203_Y211,Uplands_X143_Y104,,2,,28,43,47,,0,0
13341,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X203_Y211,Uplands_X197_Y47,,2,,28,43,48,,0,0
13342,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X203_Y211,Uplands_X232_Y23,,2,,28,43,49,,0,0
13343,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y140,ShallowWater_X203_Y211,Uplands_X233_Y22,,2,,28,43,50,,0,0
13344,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X137_Y49,Uplands_X143_Y104,,2,,29,38,47,,0,0
13345,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X137_Y49,Uplands_X197_Y47,,2,,29,38,48,,0,0
13346,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X137_Y49,Uplands_X232_Y23,,2,,29,38,49,,0,0
13347,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X137_Y49,Uplands_X233_Y22,,2,,29,38,50,,0,0
13348,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y54,Uplands_X143_Y104,,2,,29,39,47,,0,0
13349,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y54,Uplands_X197_Y47,,2,,29,39,48,,0,0
13350,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y54,Uplands_X232_Y23,,2,,29,39,49,,0,0
13351,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y54,Uplands_X233_Y22,,2,,29,39,50,,0,0
13352,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y59,Uplands_X143_Y104,,2,,29,40,47,,0,0
13353,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y59,Uplands_X197_Y47,,2,,29,40,48,,0,0
13354,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y59,Uplands_X232_Y23,,2,,29,40,49,,0,0
13355,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y59,Uplands_X233_Y22,,2,,29,40,50,,0,0
13356,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y60,Uplands_X143_Y104,,2,,29,41,47,,0,0
13357,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y60,Uplands_X197_Y47,,2,,29,41,48,,0,0
13358,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y60,Uplands_X232_Y23,,2,,29,41,49,,0,0
13359,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X200_Y60,Uplands_X233_Y22,,2,,29,41,50,,0,0
13360,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X202_Y211,Uplands_X143_Y104,,2,,29,42,47,,0,0
13361,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X202_Y211,Uplands_X197_Y47,,2,,29,42,48,,0,0
13362,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X202_Y211,Uplands_X232_Y23,,2,,29,42,49,,0,0
13363,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X202_Y211,Uplands_X233_Y22,,2,,29,42,50,,0,0
13364,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X203_Y211,Uplands_X143_Y104,,2,,29,43,47,,0,0
13365,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X203_Y211,Uplands_X197_Y47,,2,,29,43,48,,0,0
13366,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X203_Y211,Uplands_X232_Y23,,2,,29,43,49,,0,0
13367,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X175_Y92,ShallowWater_X203_Y211,Uplands_X233_Y22,,2,,29,43,50,,0,0
13368,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X137_Y49,Uplands_X143_Y104,,2,,30,38,47,,0,0
13369,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X137_Y49,Uplands_X197_Y47,,2,,30,38,48,,0,0
13370,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X137_Y49,Uplands_X232_Y23,,2,,30,38,49,,0,0
13371,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X137_Y49,Uplands_X233_Y22,,2,,30,38,50,,0,0
13372,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y54,Uplands_X143_Y104,,2,,30,39,47,,0,0
13373,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y54,Uplands_X197_Y47,,2,,30,39,48,,0,0
13374,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y54,Uplands_X232_Y23,,2,,30,39,49,,0,0
13375,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y54,Uplands_X233_Y22,,2,,30,39,50,,0,0
13376,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y59,Uplands_X143_Y104,,2,,30,40,47,,0,0
13377,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y59,Uplands_X197_Y47,,2,,30,40,48,,0,0
13378,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y59,Uplands_X232_Y23,,2,,30,40,49,,0,0
13379,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y59,Uplands_X233_Y22,,2,,30,40,50,,0,0
13380,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y60,Uplands_X143_Y104,,2,,30,41,47,,0,0
13381,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y60,Uplands_X197_Y47,,2,,30,41,48,,0,0
13382,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y60,Uplands_X232_Y23,,2,,30,41,49,,0,0
13383,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X200_Y60,Uplands_X233_Y22,,2,,30,41,50,,0,0
13384,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,Uplands_X143_Y104,,2,,30,42,47,,0,0
13385,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,Uplands_X197_Y47,,2,,30,42,48,,0,0
13386,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,Uplands_X232_Y23,,2,,30,42,49,,0,0
13387,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,Uplands_X233_Y22,,2,,30,42,50,,0,0
13388,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X143_Y104,,2,,30,43,47,,0,0
13389,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X197_Y47,,2,,30,43,48,,0,0
13390,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X232_Y23,,2,,30,43,49,,0,0
13391,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X233_Y22,,2,,30,43,50,,0,0
13392,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X137_Y49,Uplands_X143_Y104,,2,,31,38,47,,0,0
13393,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X137_Y49,Uplands_X197_Y47,,2,,31,38,48,,0,0
13394,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X137_Y49,Uplands_X232_Y23,,2,,31,38,49,,0,0
13395,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X137_Y49,Uplands_X233_Y22,,2,,31,38,50,,0,0
13396,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y54,Uplands_X143_Y104,,2,,31,39,47,,0,0
13397,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y54,Uplands_X197_Y47,,2,,31,39,48,,0,0
13398,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y54,Uplands_X232_Y23,,2,,31,39,49,,0,0
13399,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y54,Uplands_X233_Y22,,2,,31,39,50,,0,0
13400,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y59,Uplands_X143_Y104,,2,,31,40,47,,0,0
13401,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y59,Uplands_X197_Y47,,2,,31,40,48,,0,0
13402,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y59,Uplands_X232_Y23,,2,,31,40,49,,0,0
13403,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y59,Uplands_X233_Y22,,2,,31,40,50,,0,0
13404,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y60,Uplands_X143_Y104,,2,,31,41,47,,0,0
13405,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y60,Uplands_X197_Y47,,2,,31,41,48,,0,0
13406,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y60,Uplands_X232_Y23,,2,,31,41,49,,0,0
13407,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X200_Y60,Uplands_X233_Y22,,2,,31,41,50,,0,0
13408,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X202_Y211,Uplands_X143_Y104,,2,,31,42,47,,0,0
13409,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X202_Y211,Uplands_X197_Y47,,2,,31,42,48,,0,0
13410,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X202_Y211,Uplands_X232_Y23,,2,,31,42,49,,0,0
13411,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X202_Y211,Uplands_X233_Y22,,2,,31,42,50,,0,0
13412,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X203_Y211,Uplands_X143_Y104,,2,,31,43,47,,0,0
13413,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X203_Y211,Uplands_X197_Y47,,2,,31,43,48,,0,0
13414,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X203_Y211,Uplands_X232_Y23,,2,,31,43,49,,0,0
13415,4,ALGAE/WATER-PICKLEWEED-SHALLOW WATER-UPLANDS,Algae/Water_X176_Y217,,Pickleweed_X178_Y93,ShallowWater_X203_Y211,Uplands_X233_Y22,,2,,31,43,50,,0,0
