Model#,#EM,Model,ALGAE/WATER,BARE SOIL,PICKLEWEED,SHALLOW WATER,UPLANDS,WATER,ALGAE/WATER_lib#,BARE SOIL_lib#,PICKLEWEED_lib#,SHALLOW WATER_lib#,UPLANDS_lib#,WATER_lib#,#pixels,%pixels
5009,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X210_Y122,,7,,28,33,37,0,0
5010,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X198_Y103,,7,,28,33,38,0,0
5011,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X174_Y193,,7,,28,33,39,0,0
5012,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X199_Y103,,7,,28,34,36,0,0
5013,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X210_Y122,,7,,28,34,37,0,0
5014,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X198_Y103,,7,,28,34,38,0,0
5015,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X174_Y193,,7,,28,34,39,0,0
5016,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X199_Y103,,7,,28,35,36,0,0
5017,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X210_Y122,,7,,28,35,37,0,0
5018,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X198_Y103,,7,,28,35,38,0,0
5019,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X174_Y193,,7,,28,35,39,0,0
5020,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X199_Y103,,7,,29,33,36,0,0
5021,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X210_Y122,,7,,29,33,37,0,0
5022,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X198_Y103,,7,,29,33,38,0,0
5023,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X174_Y193,,7,,29,33,39,0,0
5024,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X199_Y103,,7,,29,34,36,0,0
5025,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X210_Y122,,7,,29,34,37,0,0
5026,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X198_Y103,,7,,29,34,38,0,0
5027,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X174_Y193,,7,,29,34,39,0,0
5028,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X199_Y103,,7,,29,35,36,0,0
5029,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X210_Y122,,7,,29,35,37,0,0
5030,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X198_Y103,,7,,29,35,38,0,0
5031,4,BARE SOIL-SHALLOW WATER-UPLANDS-WATER,,BareSoil_X178_Y153,,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X174_Y193,,7,,29,35,39,0,0
5032,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X199_Y103,,,21,26,33,36,0,0
5033,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X210_Y122,,,21,26,33,37,0,0
5034,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X198_Y103,,,21,26,33,38,0,0
5035,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X174_Y193,,,21,26,33,39,0,0
5036,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X199_Y103,,,21,26,34,36,0,0
5037,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X210_Y122,,,21,26,34,37,0,0
5038,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X198_Y103,,,21,26,34,38,0,0
5039,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X174_Y193,,,21,26,34,39,0,0
5040,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X199_Y103,,,21,26,35,36,0,0
5041,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X210_Y122,,,21,26,35,37,0,0
5042,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X198_Y103,,,21,26,35,38,0,0
5043,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X174_Y193,,,21,26,35,39,0,0
5044,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X199_Y103,,,21,27,33,36,0,0
5045,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X210_Y122,,,21,27,33,37,0,0
5046,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X198_Y103,,,21,27,33,38,0,0
5047,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X174_Y193,,,21,27,33,39,0,0
5048,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X199_Y103,,,21,27,34,36,0,0
5049,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X210_Y122,,,21,27,34,37,0,0
5050,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X198_Y103,,,21,27,34,38,0,0
5051,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X174_Y193,,,21,27,34,39,0,0
5052,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X199_Y103,,,21,27,35,36,0,0
5053,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X210_Y122,,,21,27,35,37,0,0
5054,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X198_Y103,,,21,27,35,38,0,0
5055,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X174_Y193,,,21,27,35,39,0,0
5056,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X199_Y103,,,21,28,33,36,0,0
5057,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X210_Y122,,,21,28,33,37,0,0
5058,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X198_Y103,,,21,28,33,38,0,0
5059,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X174_Y193,,,21,28,33,39,0,0
5060,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X199_Y103,,,21,28,34,36,0,0
5061,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X210_Y122,,,21,28,34,37,0,0
5062,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X198_Y103,,,21,28,34,38,0,0
5063,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X174_Y193,,,21,28,34,39,0,0
5064,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X199_Y103,,,21,28,35,36,0,0
5065,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X210_Y122,,,21,28,35,37,0,0
5066,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X198_Y103,,,21,28,35,38,0,0
5067,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X174_Y193,,,21,28,35,39,0,0
5068,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X199_Y103,,,21,29,33,36,0,0
5069,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X210_Y122,,,21,29,33,37,0,0
5070,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X198_Y103,,,21,29,33,38,0,0
5071,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X174_Y193,,,21,29,33,39,0,0
5072,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X199_Y103,,,21,29,34,36,0,0
5073,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X210_Y122,,,21,29,34,37,0,0
5074,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X198_Y103,,,21,29,34,38,0,0
5075,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X174_Y193,,,21,29,34,39,0,0
5076,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X199_Y103,,,21,29,35,36,0,0
5077,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X210_Y122,,,21,29,35,37,0,0
5078,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X198_Y103,,,21,29,35,38,0,0
5079,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.24m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X174_Y193,,,21,29,35,39,0,0
5080,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X199_Y103,,,22,26,33,36,0,0
5081,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X210_Y122,,,22,26,33,37,0,0
5082,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X198_Y103,,,22,26,33,38,0,0
5083,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X174_Y193,,,22,26,33,39,0,0
5084,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X199_Y103,,,22,26,34,36,0,0
5085,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X210_Y122,,,22,26,34,37,0,0
5086,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X198_Y103,,,22,26,34,38,0,0
5087,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X174_Y193,,,22,26,34,39,0,0
5088,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X199_Y103,,,22,26,35,36,0,0
5089,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X210_Y122,,,22,26,35,37,0,0
5090,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X198_Y103,,,22,26,35,38,0,0
5091,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X174_Y193,,,22,26,35,39,0,0
5092,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X199_Y103,,,22,27,33,36,0,0
5093,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X210_Y122,,,22,27,33,37,0,0
5094,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X198_Y103,,,22,27,33,38,0,0
5095,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X174_Y193,,,22,27,33,39,0,0
5096,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X199_Y103,,,22,27,34,36,0,0
5097,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X210_Y122,,,22,27,34,37,0,0
5098,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X198_Y103,,,22,27,34,38,0,0
5099,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X232_Y23,Water_X174_Y193,,,22,27,34,39,0,0
5100,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X199_Y103,,,22,27,35,36,0,0
5101,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X210_Y122,,,22,27,35,37,0,0
5102,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X198_Y103,,,22,27,35,38,0,0
5103,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X202_Y211,Uplands_X233_Y22,Water_X174_Y193,,,22,27,35,39,0,0
5104,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X199_Y103,,,22,28,33,36,0,0
5105,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X210_Y122,,,22,28,33,37,0,0
5106,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X198_Y103,,,22,28,33,38,0,0
5107,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X143_Y104,Water_X174_Y193,,,22,28,33,39,0,0
5108,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X199_Y103,,,22,28,34,36,0,0
5109,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X210_Y122,,,22,28,34,37,0,0
5110,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X198_Y103,,,22,28,34,38,0,0
5111,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X232_Y23,Water_X174_Y193,,,22,28,34,39,0,0
5112,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X199_Y103,,,22,28,35,36,0,0
5113,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X210_Y122,,,22,28,35,37,0,0
5114,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X198_Y103,,,22,28,35,38,0,0
5115,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y59,Uplands_X233_Y22,Water_X174_Y193,,,22,28,35,39,0,0
5116,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X199_Y103,,,22,29,33,36,0,0
5117,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X210_Y122,,,22,29,33,37,0,0
5118,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X198_Y103,,,22,29,33,38,0,0
5119,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X143_Y104,Water_X174_Y193,,,22,29,33,39,0,0
5120,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X199_Y103,,,22,29,34,36,0,0
5121,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X210_Y122,,,22,29,34,37,0,0
5122,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X198_Y103,,,22,29,34,38,0,0
5123,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X232_Y23,Water_X174_Y193,,,22,29,34,39,0,0
5124,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X199_Y103,,,22,29,35,36,0,0
5125,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X210_Y122,,,22,29,35,37,0,0
5126,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X198_Y103,,,22,29,35,38,0,0
5127,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,220302b.20m.asd                 No-OAR,ShallowWater_X200_Y60,Uplands_X233_Y22,Water_X174_Y193,,,22,29,35,39,0,0
5128,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X199_Y103,,,23,26,33,36,0,0
5129,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X210_Y122,,,23,26,33,37,0,0
5130,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X198_Y103,,,23,26,33,38,0,0
5131,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X143_Y104,Water_X174_Y193,,,23,26,33,39,0,0
5132,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X199_Y103,,,23,26,34,36,0,0
5133,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X210_Y122,,,23,26,34,37,0,0
5134,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X198_Y103,,,23,26,34,38,0,0
5135,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X232_Y23,Water_X174_Y193,,,23,26,34,39,0,0
5136,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X199_Y103,,,23,26,35,36,0,0
5137,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X210_Y122,,,23,26,35,37,0,0
5138,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X198_Y103,,,23,26,35,38,0,0
5139,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X203_Y211,Uplands_X233_Y22,Water_X174_Y193,,,23,26,35,39,0,0
5140,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X199_Y103,,,23,27,33,36,0,0
5141,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X210_Y122,,,23,27,33,37,0,0
5142,4,PICKLEWEED-SHALLOW WATER-UPLANDS-WATER,,,Pickleweed_X177_Y93,ShallowWater_X202_Y211,Uplands_X143_Y104,Water_X198_Y103,,,23,27,33,38,0,0
